PPM , 0.988 , 2.016 , 3.790 , 8.723 , 28.447 , 8.667 , 09-03-2021 10:40:14
PPM , 0.971 , 1.477 , 2.098 , 6.916 , 23.393 , 6.551 , 09-03-2021 11:19:14
PPM , 0.971 , 1.469 , 2.077 , 6.868 , 23.535 , 6.496 , 09-03-2021 11:19:24
PPM , 0.971 , 1.472 , 2.083 , 6.874 , 23.366 , 6.503 , 09-03-2021 11:19:43
PPM , 0.971 , 1.465 , 2.067 , 6.796 , 23.258 , 6.415 , 09-03-2021 11:19:52
PPM , 0.971 , 1.472 , 2.085 , 6.928 , 23.556 , 6.564 , 09-03-2021 11:20:02
PPM , 0.970 , 1.468 , 2.075 , 6.862 , 23.440 , 6.489 , 09-03-2021 11:20:13
PPM , 0.970 , 1.474 , 2.090 , 6.832 , 23.420 , 6.455 , 09-03-2021 11:20:23
PPM , 0.969 , 1.464 , 2.063 , 6.737 , 23.197 , 6.347 , 09-03-2021 11:20:33
PPM , 0.968 , 1.472 , 2.083 , 6.785 , 23.083 , 6.401 , 09-03-2021 11:20:42
PPM , 0.968 , 1.475 , 2.092 , 6.755 , 23.137 , 6.367 , 09-03-2021 11:20:52
PPM , 0.968 , 1.487 , 2.125 , 6.844 , 23.285 , 6.469 , 09-03-2021 11:21:02
PPM , 0.968 , 1.478 , 2.100 , 6.755 , 23.190 , 6.367 , 09-03-2021 11:21:11
PPM , 0.969 , 1.483 , 2.114 , 6.708 , 23.010 , 6.314 , 09-03-2021 11:21:21
PPM , 0.969 , 1.492 , 2.139 , 6.773 , 23.103 , 6.388 , 09-03-2021 11:21:31
PPM , 0.968 , 1.478 , 2.102 , 6.714 , 23.023 , 6.321 , 09-03-2021 11:21:40
PPM , 0.968 , 1.472 , 2.085 , 6.684 , 23.036 , 6.287 , 09-03-2021 11:21:50
PPM , 0.969 , 1.486 , 2.124 , 6.761 , 22.983 , 6.374 , 09-03-2021 11:22:00
PPM , 0.969 , 1.487 , 2.125 , 6.785 , 23.211 , 6.401 , 09-03-2021 11:22:09
PPM , 0.968 , 1.480 , 2.107 , 6.773 , 23.083 , 6.388 , 09-03-2021 11:22:18
PPM , 0.967 , 1.465 , 2.065 , 6.684 , 23.036 , 6.287 , 09-03-2021 11:22:28
PPM , 0.968 , 1.468 , 2.073 , 6.667 , 22.797 , 6.267 , 09-03-2021 11:22:37
PPM , 0.969 , 1.473 , 2.087 , 6.726 , 23.103 , 6.334 , 09-03-2021 11:22:47
PPM , 0.968 , 1.468 , 2.075 , 6.726 , 23.076 , 6.334 , 09-03-2021 11:22:56
PPM , 0.967 , 1.452 , 2.030 , 6.638 , 22.950 , 6.234 , 09-03-2021 11:23:06
PPM , 0.969 , 1.473 , 2.087 , 6.726 , 22.943 , 6.334 , 09-03-2021 11:23:15
PPM , 0.968 , 1.472 , 2.085 , 6.702 , 23.003 , 6.307 , 09-03-2021 11:23:26
PPM , 0.968 , 1.470 , 2.080 , 6.678 , 22.863 , 6.281 , 09-03-2021 11:23:35
PPM , 0.967 , 1.454 , 2.037 , 6.620 , 22.876 , 6.214 , 09-03-2021 11:23:56
PPM , 0.968 , 1.462 , 2.057 , 6.649 , 22.903 , 6.247 , 09-03-2021 11:24:05
PPM , 0.967 , 1.461 , 2.055 , 6.667 , 22.916 , 6.267 , 09-03-2021 11:24:21
PPM , 0.968 , 1.453 , 2.034 , 6.667 , 22.910 , 6.267 , 09-03-2021 11:24:31
PPM , 0.967 , 1.443 , 2.008 , 6.608 , 22.764 , 6.201 , 09-03-2021 11:24:44
PPM , 0.967 , 1.443 , 2.006 , 6.638 , 22.770 , 6.234 , 09-03-2021 11:24:53
PPM , 0.967 , 1.438 , 1.995 , 6.626 , 22.757 , 6.221 , 09-03-2021 11:25:03
PPM , 0.968 , 1.442 , 2.004 , 6.568 , 22.625 , 6.155 , 09-03-2021 11:25:12
PPM , 0.967 , 1.438 , 1.993 , 6.579 , 22.671 , 6.168 , 09-03-2021 11:25:22
PPM , 0.967 , 1.442 , 2.004 , 6.608 , 22.784 , 6.201 , 09-03-2021 11:25:31
PPM , 0.966 , 1.425 , 1.960 , 6.527 , 22.651 , 6.109 , 09-03-2021 11:25:41
PPM , 0.967 , 1.430 , 1.974 , 6.493 , 22.415 , 6.070 , 09-03-2021 11:25:51
PPM , 0.967 , 1.439 , 1.996 , 6.608 , 22.731 , 6.201 , 09-03-2021 11:26:00
PPM , 0.967 , 1.441 , 2.003 , 6.608 , 22.764 , 6.201 , 09-03-2021 11:26:10
PPM , 0.965 , 1.433 , 1.982 , 6.527 , 22.553 , 6.109 , 09-03-2021 11:26:19
PPM , 0.967 , 1.444 , 2.011 , 6.521 , 22.507 , 6.103 , 09-03-2021 11:26:29
PPM , 0.966 , 1.444 , 2.009 , 6.493 , 22.494 , 6.071 , 09-03-2021 11:26:39
PPM , 0.966 , 1.448 , 2.021 , 6.550 , 22.573 , 6.136 , 09-03-2021 11:26:49
PPM , 0.966 , 1.450 , 2.026 , 6.579 , 22.691 , 6.168 , 09-03-2021 11:26:59
PPM , 0.966 , 1.443 , 2.008 , 6.458 , 22.494 , 6.032 , 09-03-2021 11:27:08
PPM , 0.966 , 1.447 , 2.017 , 6.539 , 22.632 , 6.123 , 09-03-2021 11:27:18
PPM , 0.965 , 1.449 , 2.022 , 6.545 , 22.612 , 6.129 , 09-03-2021 11:27:27
PPM , 0.965 , 1.436 , 1.988 , 6.441 , 22.435 , 6.012 , 09-03-2021 11:27:37
PPM , 0.966 , 1.433 , 1.982 , 6.395 , 22.357 , 5.961 , 09-03-2021 11:27:47
PPM , 0.965 , 1.435 , 1.987 , 6.435 , 22.337 , 6.006 , 09-03-2021 11:27:56
PPM , 0.965 , 1.433 , 1.982 , 6.481 , 22.454 , 6.058 , 09-03-2021 11:28:06
PPM , 0.965 , 1.443 , 2.008 , 6.498 , 22.612 , 6.077 , 09-03-2021 11:28:15
PPM , 0.965 , 1.439 , 1.996 , 6.424 , 22.448 , 5.993 , 09-03-2021 11:28:25
PPM , 0.965 , 1.450 , 2.026 , 6.487 , 22.487 , 6.064 , 09-03-2021 11:28:34
PPM , 0.963 , 1.438 , 1.993 , 6.430 , 22.363 , 5.999 , 09-03-2021 11:28:44
PPM , 0.962 , 1.430 , 1.974 , 6.378 , 22.252 , 5.942 , 09-03-2021 11:28:53
PPM , 0.963 , 1.428 , 1.969 , 6.322 , 22.007 , 5.878 , 09-03-2021 11:29:05
PPM , 0.964 , 1.426 , 1.963 , 6.356 , 22.084 , 5.916 , 09-03-2021 11:29:14
PPM , 0.963 , 1.422 , 1.952 , 6.390 , 22.278 , 5.955 , 09-03-2021 11:29:24
PPM , 0.963 , 1.418 , 1.942 , 6.378 , 22.291 , 5.942 , 09-03-2021 11:29:33
PPM , 0.962 , 1.407 , 1.914 , 6.288 , 22.123 , 5.840 , 09-03-2021 11:29:43
PPM , 0.963 , 1.413 , 1.928 , 6.356 , 21.987 , 5.916 , 09-03-2021 11:29:53
PPM , 0.963 , 1.416 , 1.937 , 6.367 , 22.129 , 5.929 , 09-03-2021 11:30:04
PPM , 0.963 , 1.407 , 1.914 , 6.327 , 22.220 , 5.884 , 09-03-2021 11:30:14
PPM , 0.963 , 1.407 , 1.912 , 6.378 , 22.233 , 5.942 , 09-03-2021 11:30:23
PPM , 0.964 , 1.407 , 1.914 , 6.310 , 21.962 , 5.865 , 09-03-2021 11:30:35
PPM , 0.963 , 1.407 , 1.912 , 6.344 , 22.013 , 5.903 , 09-03-2021 11:30:44
PPM , 0.963 , 1.405 , 1.909 , 6.378 , 22.220 , 5.942 , 09-03-2021 11:30:54
PPM , 0.963 , 1.406 , 1.911 , 6.350 , 22.065 , 5.910 , 09-03-2021 11:31:04
PPM , 0.962 , 1.401 , 1.897 , 6.361 , 22.155 , 5.923 , 09-03-2021 11:31:14
PPM , 0.963 , 1.399 , 1.894 , 6.282 , 21.885 , 5.834 , 09-03-2021 11:31:23
PPM , 0.963 , 1.400 , 1.895 , 6.322 , 22.039 , 5.878 , 09-03-2021 11:31:33
PPM , 0.962 , 1.392 , 1.875 , 6.316 , 21.987 , 5.872 , 09-03-2021 11:31:43
PPM , 0.961 , 1.382 , 1.849 , 6.265 , 21.936 , 5.815 , 09-03-2021 11:31:53
PPM , 0.962 , 1.381 , 1.846 , 6.209 , 21.693 , 5.752 , 09-03-2021 11:32:02
PPM , 0.963 , 1.387 , 1.863 , 6.316 , 21.975 , 5.872 , 09-03-2021 11:32:12
PPM , 0.962 , 1.383 , 1.851 , 6.254 , 21.866 , 5.802 , 09-03-2021 11:32:21
PPM , 0.961 , 1.376 , 1.834 , 6.260 , 21.859 , 5.809 , 09-03-2021 11:32:30
PPM , 0.962 , 1.370 , 1.819 , 6.170 , 21.541 , 5.709 , 09-03-2021 11:32:41
PPM , 0.962 , 1.372 , 1.824 , 6.260 , 21.763 , 5.809 , 09-03-2021 11:32:51
PPM , 0.962 , 1.377 , 1.836 , 6.299 , 21.859 , 5.853 , 09-03-2021 11:33:00
PPM , 0.961 , 1.371 , 1.822 , 6.265 , 21.795 , 5.815 , 09-03-2021 11:33:10
PPM , 0.962 , 1.363 , 1.801 , 6.176 , 21.509 , 5.715 , 09-03-2021 11:33:19
PPM , 0.962 , 1.364 , 1.804 , 6.265 , 21.789 , 5.815 , 09-03-2021 11:33:29
PPM , 0.961 , 1.355 , 1.781 , 6.209 , 21.585 , 5.752 , 09-03-2021 11:33:38
PPM , 0.961 , 1.355 , 1.782 , 6.215 , 21.687 , 5.759 , 09-03-2021 11:33:47
PPM , 0.962 , 1.357 , 1.785 , 6.176 , 21.503 , 5.715 , 09-03-2021 11:33:57
PPM , 0.961 , 1.350 , 1.768 , 6.181 , 21.535 , 5.721 , 09-03-2021 11:34:07
PPM , 0.961 , 1.352 , 1.775 , 6.215 , 21.636 , 5.759 , 09-03-2021 11:34:17
PPM , 0.960 , 1.342 , 1.749 , 6.154 , 21.535 , 5.690 , 09-03-2021 11:34:26
PPM , 0.961 , 1.348 , 1.763 , 6.071 , 21.245 , 5.598 , 09-03-2021 11:34:36
PPM , 0.961 , 1.354 , 1.778 , 6.204 , 21.535 , 5.746 , 09-03-2021 11:34:46
PPM , 0.961 , 1.356 , 1.784 , 6.209 , 21.541 , 5.752 , 09-03-2021 11:34:55
PPM , 0.960 , 1.347 , 1.762 , 6.098 , 21.402 , 5.629 , 09-03-2021 11:35:05
PPM , 0.961 , 1.345 , 1.756 , 6.098 , 21.295 , 5.629 , 09-03-2021 11:35:15
PPM , 0.961 , 1.345 , 1.756 , 6.154 , 21.352 , 5.690 , 09-03-2021 11:35:25
PPM , 0.961 , 1.345 , 1.756 , 6.165 , 21.484 , 5.703 , 09-03-2021 11:35:34
PPM , 0.960 , 1.339 , 1.741 , 6.154 , 21.427 , 5.690 , 09-03-2021 11:35:44
PPM , 0.960 , 1.334 , 1.730 , 6.043 , 21.308 , 5.567 , 09-03-2021 11:35:53
PPM , 0.961 , 1.348 , 1.763 , 6.131 , 21.327 , 5.665 , 09-03-2021 11:36:05
PPM , 0.960 , 1.348 , 1.763 , 6.098 , 21.314 , 5.629 , 09-03-2021 11:36:14
PPM , 0.961 , 1.366 , 1.809 , 6.220 , 21.566 , 5.765 , 09-03-2021 11:36:27
PPM , 0.959 , 1.348 , 1.763 , 6.038 , 21.227 , 5.561 , 09-03-2021 11:36:37
PPM , 0.959 , 1.354 , 1.779 , 6.148 , 21.522 , 5.684 , 09-03-2021 11:36:47
PPM , 0.959 , 1.344 , 1.754 , 5.989 , 21.077 , 5.507 , 09-03-2021 11:36:56
PPM , 0.958 , 1.342 , 1.749 , 6.021 , 21.227 , 5.543 , 09-03-2021 11:37:06
PPM , 0.958 , 1.342 , 1.749 , 5.989 , 21.158 , 5.507 , 09-03-2021 11:37:15
PPM , 0.957 , 1.340 , 1.743 , 5.989 , 21.202 , 5.507 , 09-03-2021 11:37:25
PPM , 0.959 , 1.353 , 1.776 , 6.043 , 21.152 , 5.567 , 09-03-2021 11:37:34
PPM , 0.959 , 1.348 , 1.763 , 5.989 , 21.065 , 5.507 , 09-03-2021 11:37:44
PPM , 0.957 , 1.336 , 1.733 , 5.950 , 21.034 , 5.464 , 09-03-2021 11:37:53
PPM , 0.957 , 1.330 , 1.718 , 5.929 , 20.897 , 5.440 , 09-03-2021 11:38:03
PPM , 0.957 , 1.331 , 1.721 , 5.875 , 20.707 , 5.381 , 09-03-2021 11:38:14
PPM , 0.957 , 1.333 , 1.726 , 5.967 , 21.015 , 5.482 , 09-03-2021 11:38:23
PPM , 0.957 , 1.336 , 1.734 , 5.961 , 21.009 , 5.476 , 09-03-2021 11:38:33
PPM , 0.956 , 1.323 , 1.703 , 5.934 , 20.965 , 5.446 , 09-03-2021 11:38:43
PPM , 0.957 , 1.322 , 1.698 , 5.880 , 20.879 , 5.387 , 09-03-2021 11:38:52
PPM , 0.957 , 1.332 , 1.724 , 5.934 , 20.947 , 5.446 , 09-03-2021 11:39:02
PPM , 0.957 , 1.330 , 1.720 , 5.923 , 20.978 , 5.434 , 09-03-2021 11:39:11
PPM , 0.956 , 1.324 , 1.704 , 5.880 , 20.836 , 5.387 , 09-03-2021 11:39:20
PPM , 0.956 , 1.329 , 1.716 , 5.848 , 20.646 , 5.351 , 09-03-2021 11:39:30
PPM , 0.956 , 1.324 , 1.706 , 5.832 , 20.787 , 5.333 , 09-03-2021 11:39:39
PPM , 0.956 , 1.330 , 1.720 , 5.923 , 20.824 , 5.434 , 09-03-2021 11:39:49
PPM , 0.955 , 1.315 , 1.683 , 5.821 , 20.762 , 5.322 , 09-03-2021 11:39:58
PPM , 0.956 , 1.324 , 1.706 , 5.832 , 20.664 , 5.333 , 09-03-2021 11:40:08
PPM , 0.956 , 1.324 , 1.706 , 5.853 , 20.780 , 5.357 , 09-03-2021 11:40:18
PPM , 0.956 , 1.313 , 1.677 , 5.826 , 20.664 , 5.327 , 09-03-2021 11:40:27
PPM , 0.955 , 1.306 , 1.661 , 5.778 , 20.609 , 5.274 , 09-03-2021 11:40:42
PPM , 0.956 , 1.307 , 1.663 , 5.816 , 20.633 , 5.316 , 09-03-2021 11:40:51
PPM , 0.957 , 1.313 , 1.677 , 5.826 , 20.867 , 5.327 , 09-03-2021 11:41:01
PPM , 0.957 , 1.323 , 1.701 , 5.880 , 20.842 , 5.387 , 09-03-2021 11:41:12
PPM , 0.956 , 1.313 , 1.677 , 5.816 , 20.725 , 5.316 , 09-03-2021 11:41:21
PPM , 0.956 , 1.314 , 1.680 , 5.821 , 20.725 , 5.322 , 09-03-2021 11:41:30
PPM , 0.954 , 1.297 , 1.640 , 5.694 , 20.493 , 5.181 , 09-03-2021 11:41:40
PPM , 0.955 , 1.318 , 1.690 , 5.768 , 20.396 , 5.263 , 09-03-2021 11:41:49
PPM , 0.955 , 1.318 , 1.690 , 5.794 , 20.603 , 5.292 , 09-03-2021 11:41:59
PPM , 0.954 , 1.319 , 1.691 , 5.773 , 20.548 , 5.269 , 09-03-2021 11:42:09
PPM , 0.954 , 1.311 , 1.672 , 5.720 , 20.463 , 5.210 , 09-03-2021 11:42:19
PPM , 0.954 , 1.314 , 1.680 , 5.694 , 20.263 , 5.181 , 09-03-2021 11:42:28
PPM , 0.953 , 1.307 , 1.663 , 5.720 , 20.402 , 5.210 , 09-03-2021 11:42:38
PPM , 0.954 , 1.313 , 1.677 , 5.773 , 20.505 , 5.269 , 09-03-2021 11:42:48
PPM , 0.953 , 1.300 , 1.647 , 5.725 , 20.487 , 5.216 , 09-03-2021 11:42:57
PPM , 0.954 , 1.303 , 1.654 , 5.715 , 20.348 , 5.204 , 09-03-2021 11:43:06
PPM , 0.953 , 1.304 , 1.655 , 5.720 , 20.457 , 5.210 , 09-03-2021 11:43:16
PPM , 0.953 , 1.307 , 1.663 , 5.720 , 20.439 , 5.210 , 09-03-2021 11:43:25
PPM , 0.952 , 1.301 , 1.650 , 5.620 , 20.239 , 5.101 , 09-03-2021 11:43:36
PPM , 0.952 , 1.312 , 1.675 , 5.636 , 20.185 , 5.118 , 09-03-2021 11:43:45
PPM , 0.953 , 1.313 , 1.677 , 5.694 , 20.372 , 5.181 , 09-03-2021 11:43:55
PPM , 0.952 , 1.311 , 1.673 , 5.667 , 20.300 , 5.152 , 09-03-2021 11:44:05
PPM , 0.951 , 1.307 , 1.663 , 5.651 , 20.288 , 5.135 , 09-03-2021 11:44:14
PPM , 0.952 , 1.312 , 1.676 , 5.620 , 20.143 , 5.101 , 09-03-2021 11:44:24
PPM , 0.952 , 1.313 , 1.677 , 5.657 , 20.215 , 5.141 , 09-03-2021 11:44:34
PPM , 0.952 , 1.319 , 1.691 , 5.657 , 20.294 , 5.141 , 09-03-2021 11:44:45
PPM , 0.950 , 1.304 , 1.655 , 5.516 , 20.006 , 4.987 , 09-03-2021 11:44:55
PPM , 0.950 , 1.300 , 1.647 , 5.516 , 20.209 , 4.987 , 09-03-2021 11:45:04
PPM , 0.950 , 1.313 , 1.679 , 5.568 , 20.083 , 5.044 , 09-03-2021 11:45:13
PPM , 0.949 , 1.312 , 1.676 , 5.563 , 20.119 , 5.038 , 09-03-2021 11:45:23
PPM , 0.949 , 1.313 , 1.677 , 5.563 , 20.054 , 5.038 , 09-03-2021 11:45:32
PPM , 0.949 , 1.301 , 1.650 , 5.434 , 19.840 , 4.898 , 09-03-2021 11:45:42
PPM , 0.949 , 1.307 , 1.663 , 5.511 , 19.994 , 4.982 , 09-03-2021 11:45:51
PPM , 0.949 , 1.312 , 1.675 , 5.511 , 19.935 , 4.982 , 09-03-2021 11:46:01
PPM , 0.947 , 1.301 , 1.648 , 5.460 , 19.816 , 4.926 , 09-03-2021 11:46:10
PPM , 0.948 , 1.299 , 1.644 , 5.383 , 19.575 , 4.842 , 09-03-2021 11:46:20
PPM , 0.948 , 1.298 , 1.641 , 5.496 , 19.881 , 4.965 , 09-03-2021 11:46:30
PPM , 0.948 , 1.283 , 1.606 , 5.408 , 19.710 , 4.870 , 09-03-2021 11:46:39
PPM , 0.948 , 1.279 , 1.596 , 5.465 , 19.781 , 4.931 , 09-03-2021 11:46:49
PPM , 0.949 , 1.276 , 1.590 , 5.408 , 19.692 , 4.870 , 09-03-2021 11:46:58
PPM , 0.949 , 1.280 , 1.598 , 5.460 , 19.834 , 4.926 , 09-03-2021 11:47:08
PPM , 0.949 , 1.281 , 1.602 , 5.460 , 19.857 , 4.926 , 09-03-2021 11:47:17
PPM , 0.948 , 1.268 , 1.570 , 5.439 , 19.798 , 4.903 , 09-03-2021 11:47:27
PPM , 0.949 , 1.266 , 1.564 , 5.358 , 19.499 , 4.815 , 09-03-2021 11:47:36
PPM , 0.949 , 1.279 , 1.595 , 5.490 , 19.846 , 4.959 , 09-03-2021 11:47:46
PPM , 0.949 , 1.273 , 1.582 , 5.475 , 19.840 , 4.942 , 09-03-2021 11:47:55
PPM , 0.948 , 1.263 , 1.559 , 5.408 , 19.769 , 4.870 , 09-03-2021 11:48:05
PPM , 0.949 , 1.268 , 1.570 , 5.378 , 19.569 , 4.837 , 09-03-2021 11:48:14
PPM , 0.949 , 1.268 , 1.571 , 5.460 , 19.816 , 4.926 , 09-03-2021 11:48:24
PPM , 0.949 , 1.273 , 1.582 , 5.460 , 19.822 , 4.926 , 09-03-2021 11:48:34
PPM , 0.948 , 1.259 , 1.550 , 5.358 , 19.586 , 4.815 , 09-03-2021 11:48:44
PPM , 0.949 , 1.269 , 1.572 , 5.358 , 19.563 , 4.815 , 09-03-2021 11:48:53
PPM , 0.949 , 1.278 , 1.594 , 5.444 , 19.692 , 4.909 , 09-03-2021 11:49:03
PPM , 0.948 , 1.273 , 1.582 , 5.408 , 19.704 , 4.870 , 09-03-2021 11:49:12
PPM , 0.947 , 1.264 , 1.560 , 5.337 , 19.592 , 4.793 , 09-03-2021 11:49:22
PPM , 0.948 , 1.273 , 1.582 , 5.327 , 19.411 , 4.782 , 09-03-2021 11:49:31
PPM , 0.948 , 1.267 , 1.567 , 5.332 , 19.534 , 4.787 , 09-03-2021 11:49:40
PPM , 0.948 , 1.271 , 1.578 , 5.358 , 19.604 , 4.815 , 09-03-2021 11:49:50
PPM , 0.947 , 1.257 , 1.544 , 5.353 , 19.598 , 4.809 , 09-03-2021 11:49:59
PPM , 0.948 , 1.257 , 1.544 , 5.332 , 19.446 , 4.787 , 09-03-2021 11:50:09
PPM , 0.948 , 1.262 , 1.555 , 5.358 , 19.563 , 4.815 , 09-03-2021 11:50:18
PPM , 0.947 , 1.262 , 1.556 , 5.358 , 19.580 , 4.815 , 09-03-2021 11:50:28
PPM , 0.947 , 1.254 , 1.538 , 5.257 , 19.446 , 4.706 , 09-03-2021 11:50:38
PPM , 0.947 , 1.267 , 1.568 , 5.287 , 19.324 , 4.738 , 09-03-2021 11:50:47
PPM , 0.947 , 1.272 , 1.579 , 5.358 , 19.586 , 4.815 , 09-03-2021 11:50:57
PPM , 0.947 , 1.262 , 1.555 , 5.307 , 19.469 , 4.760 , 09-03-2021 11:51:07
PPM , 0.946 , 1.257 , 1.543 , 5.297 , 19.481 , 4.749 , 09-03-2021 11:51:16
PPM , 0.947 , 1.268 , 1.570 , 5.307 , 19.405 , 4.760 , 09-03-2021 11:51:26
PPM , 0.947 , 1.267 , 1.568 , 5.302 , 19.359 , 4.755 , 09-03-2021 11:51:35
PPM , 0.946 , 1.262 , 1.555 , 5.257 , 19.400 , 4.706 , 09-03-2021 11:51:45
PPM , 0.945 , 1.254 , 1.537 , 5.212 , 19.295 , 4.658 , 09-03-2021 11:51:54
PPM , 0.946 , 1.268 , 1.571 , 5.242 , 19.197 , 4.690 , 09-03-2021 11:52:04
PPM , 0.946 , 1.271 , 1.578 , 5.302 , 19.435 , 4.755 , 09-03-2021 11:52:13
PPM , 0.945 , 1.267 , 1.568 , 5.257 , 19.365 , 4.706 , 09-03-2021 11:52:23
PPM , 0.945 , 1.261 , 1.554 , 5.192 , 19.260 , 4.636 , 09-03-2021 11:52:32
PPM , 0.945 , 1.261 , 1.554 , 5.222 , 19.278 , 4.668 , 09-03-2021 11:52:42
PPM , 0.945 , 1.256 , 1.542 , 5.207 , 19.237 , 4.652 , 09-03-2021 11:52:52
PPM , 0.945 , 1.258 , 1.547 , 5.242 , 19.347 , 4.690 , 09-03-2021 11:53:01
PPM , 0.945 , 1.248 , 1.524 , 5.167 , 19.255 , 4.609 , 09-03-2021 11:53:11
PPM , 0.945 , 1.250 , 1.529 , 5.197 , 19.157 , 4.641 , 09-03-2021 11:53:20
PPM , 0.945 , 1.255 , 1.541 , 5.232 , 19.318 , 4.679 , 09-03-2021 11:53:30
PPM , 0.944 , 1.245 , 1.516 , 5.158 , 19.134 , 4.599 , 09-03-2021 11:53:39
PPM , 0.945 , 1.244 , 1.515 , 5.143 , 19.059 , 4.583 , 09-03-2021 11:53:48
PPM , 0.944 , 1.250 , 1.529 , 5.207 , 19.111 , 4.652 , 09-03-2021 11:53:59
PPM , 0.944 , 1.250 , 1.528 , 5.207 , 19.128 , 4.652 , 09-03-2021 11:54:09
PPM , 0.944 , 1.250 , 1.529 , 5.202 , 19.162 , 4.647 , 09-03-2021 11:54:18
PPM , 0.944 , 1.240 , 1.504 , 5.128 , 19.076 , 4.567 , 09-03-2021 11:54:29
PPM , 0.944 , 1.239 , 1.502 , 5.094 , 18.796 , 4.530 , 09-03-2021 11:54:38
PPM , 0.944 , 1.242 , 1.509 , 5.182 , 19.116 , 4.625 , 09-03-2021 11:54:48
PPM , 0.944 , 1.237 , 1.499 , 5.197 , 19.151 , 4.641 , 09-03-2021 11:54:58
PPM , 0.943 , 1.221 , 1.461 , 5.123 , 18.996 , 4.562 , 09-03-2021 11:55:07
PPM , 0.944 , 1.229 , 1.479 , 5.162 , 19.065 , 4.604 , 09-03-2021 11:55:17
PPM , 0.944 , 1.228 , 1.476 , 5.207 , 19.180 , 4.652 , 09-03-2021 11:55:29
PPM , 0.944 , 1.223 , 1.465 , 5.158 , 19.002 , 4.599 , 09-03-2021 11:55:39
PPM , 0.943 , 1.217 , 1.452 , 5.158 , 18.956 , 4.599 , 09-03-2021 11:56:52
PPM , 0.942 , 1.205 , 1.425 , 5.089 , 18.876 , 4.525 , 09-03-2021 11:57:02
PPM , 0.944 , 1.220 , 1.460 , 5.148 , 18.905 , 4.588 , 09-03-2021 11:57:11
PPM , 0.944 , 1.212 , 1.440 , 5.118 , 18.979 , 4.557 , 09-03-2021 11:57:21
PPM , 0.943 , 1.214 , 1.446 , 5.113 , 18.927 , 4.551 , 09-03-2021 11:57:30
PPM , 0.942 , 1.199 , 1.413 , 5.016 , 18.717 , 4.447 , 09-03-2021 11:57:41
PPM , 0.944 , 1.215 , 1.447 , 5.108 , 18.808 , 4.546 , 09-03-2021 11:57:51
PPM , 0.943 , 1.212 , 1.440 , 5.108 , 18.848 , 4.546 , 09-03-2021 11:58:00
PPM , 0.943 , 1.207 , 1.430 , 5.094 , 18.887 , 4.530 , 09-03-2021 11:58:12
PPM , 0.942 , 1.209 , 1.434 , 5.059 , 18.734 , 4.494 , 09-03-2021 11:58:21
PPM , 0.942 , 1.202 , 1.419 , 5.030 , 18.757 , 4.462 , 09-03-2021 11:58:30
PPM , 0.942 , 1.205 , 1.425 , 5.040 , 18.633 , 4.473 , 09-03-2021 11:58:41
PPM , 0.942 , 1.212 , 1.440 , 5.089 , 18.785 , 4.525 , 09-03-2021 11:58:51
PPM , 0.942 , 1.206 , 1.428 , 5.059 , 18.763 , 4.494 , 09-03-2021 11:59:01
PPM , 0.941 , 1.193 , 1.398 , 4.986 , 18.571 , 4.416 , 09-03-2021 11:59:10
PPM , 0.942 , 1.199 , 1.413 , 4.972 , 18.431 , 4.400 , 09-03-2021 11:59:21
PPM , 0.942 , 1.201 , 1.415 , 5.059 , 18.695 , 4.494 , 09-03-2021 11:59:31
PPM , 0.942 , 1.197 , 1.408 , 5.011 , 18.644 , 4.441 , 09-03-2021 11:59:40
PPM , 0.941 , 1.200 , 1.414 , 5.059 , 18.689 , 4.494 , 09-03-2021 11:59:50
PPM , 0.941 , 1.185 , 1.380 , 4.924 , 18.464 , 4.349 , 09-03-2021 11:59:59
PPM , 0.942 , 1.195 , 1.403 , 5.011 , 18.644 , 4.441 , 09-03-2021 12:00:09
PPM , 0.942 , 1.195 , 1.402 , 5.011 , 18.666 , 4.441 , 09-03-2021 12:00:19
PPM , 0.941 , 1.184 , 1.379 , 4.962 , 18.554 , 4.390 , 09-03-2021 12:00:28
PPM , 0.941 , 1.177 , 1.362 , 4.895 , 18.353 , 4.318 , 09-03-2021 12:00:38
PPM , 0.941 , 1.182 , 1.373 , 5.011 , 18.610 , 4.441 , 09-03-2021 12:00:48
PPM , 0.942 , 1.173 , 1.355 , 4.967 , 18.554 , 4.395 , 09-03-2021 12:01:00
PPM , 0.941 , 1.170 , 1.348 , 4.982 , 18.487 , 4.410 , 09-03-2021 12:01:13
PPM , 0.942 , 1.169 , 1.346 , 5.011 , 18.548 , 4.441 , 09-03-2021 12:01:23
PPM , 0.941 , 1.160 , 1.325 , 4.972 , 18.470 , 4.400 , 09-03-2021 12:01:32
PPM , 0.941 , 1.147 , 1.298 , 4.900 , 18.291 , 4.323 , 09-03-2021 12:01:43
PPM , 0.941 , 1.157 , 1.320 , 5.011 , 18.380 , 4.441 , 09-03-2021 12:01:52
PPM , 0.942 , 1.158 , 1.321 , 5.016 , 18.481 , 4.447 , 09-03-2021 12:02:02
PPM , 0.942 , 1.157 , 1.320 , 5.011 , 18.487 , 4.441 , 09-03-2021 12:02:11
PPM , 0.941 , 1.145 , 1.293 , 4.924 , 18.386 , 4.349 , 09-03-2021 12:02:21
PPM , 0.942 , 1.152 , 1.309 , 5.011 , 18.414 , 4.441 , 09-03-2021 12:02:30
